Gene stable ID	Human gene stable ID	Human orthology confidence [0 low, 1 high]
FBgn0263469		
FBgn0262569		
FBgn0267292		
FBgn0032143	ENSG00000144410	0
FBgn0032143	ENSG00000165078	0
FBgn0032143	ENSG00000080618	0
FBgn0032143	ENSG00000128510	0
FBgn0032143	ENSG00000158516	0
FBgn0032143	ENSG00000153002	0
FBgn0032143	ENSG00000158525	0
FBgn0032143	ENSG00000163751	0
FBgn0032143	ENSG00000091704	0
FBgn0031434		
FBgn0036232		
FBgn0024289	ENSG00000140263	1
FBgn0023083	ENSG00000198648	0
FBgn0015239	ENSG00000204231	0
FBgn0015239	ENSG00000101076	0
FBgn0015239	ENSG00000185551	0
FBgn0015239	ENSG00000186350	0
FBgn0015239	ENSG00000143171	0
FBgn0015239	ENSG00000177463	0
FBgn0015239	ENSG00000164749	0
FBgn0015239	ENSG00000160113	0
FBgn0015239	ENSG00000120798	0
FBgn0031176		
FBgn0267610		
FBgn0033731		
FBgn0000723		
FBgn0011642		
FBgn0025833		
FBgn0050369		
FBgn0034479		
FBgn0262365		
FBgn0028434	ENSG00000012061	1
FBgn0025815	ENSG00000076003	1
FBgn0030890		
FBgn0040899		
FBgn0033202		
FBgn0035688	ENSG00000100239	0
FBgn0035688	ENSG00000110075	1
FBgn0035688	ENSG00000105063	0
FBgn0032478	ENSG00000160188	1
FBgn0003082		
FBgn0039475	ENSG00000203837	0
FBgn0039475	ENSG00000101670	0
FBgn0039475	ENSG00000175445	0
FBgn0039475	ENSG00000188992	0
FBgn0039475	ENSG00000175535	0
FBgn0039475	ENSG00000166035	0
FBgn0039475	ENSG00000163898	0
FBgn0039475	ENSG00000187021	0
FBgn0039475	ENSG00000144837	0
FBgn0039475	ENSG00000266200	0
FBgn0038797	ENSG00000183048	1
FBgn0038797	ENSG00000262660	1
FBgn0039907		
FBgn0035385	ENSG00000257008	0
FBgn0035385	ENSG00000180269	0
FBgn0051693	ENSG00000104044	0
FBgn0261357		
FBgn0029082	ENSG00000161270	1
FBgn0263024		
FBgn0051207		
FBgn0020496	ENSG00000137106	0
FBgn0020496	ENSG00000159692	0
FBgn0020496	ENSG00000175029	0
FBgn0265741		
FBgn0004590		
FBgn0034321		
FBgn0030616		
FBgn0038611	ENSG00000173083	0
FBgn0038611	ENSG00000172987	0
FBgn0030667		
FBgn0039233	ENSG00000132603	0
FBgn0266565		
FBgn0261931		
FBgn0031490		
FBgn0029669		
FBgn0267114		
FBgn0053857		
FBgn0265497		
FBgn0035414		
FBgn0039379	ENSG00000164440	0
FBgn0039379	ENSG00000086712	0
FBgn0011278	ENSG00000138136	0
FBgn0011278	ENSG00000179528	0
FBgn0035121	ENSG00000197157	1
FBgn0037918	ENSG00000197841	0
FBgn0037918	ENSG00000089335	0
FBgn0037918	ENSG00000174586	0
FBgn0037918	ENSG00000189420	0
FBgn0037918	ENSG00000196247	0
FBgn0037918	ENSG00000170265	0
FBgn0037918	ENSG00000180035	0
FBgn0037918	ENSG00000160321	0
FBgn0037918	ENSG00000197937	0
FBgn0037918	ENSG00000096654	0
FBgn0037918	ENSG00000170949	0
FBgn0037918	ENSG00000197497	0
FBgn0037918	ENSG00000169951	0
FBgn0037918	ENSG00000261459	0
FBgn0037918	ENSG00000169955	0
FBgn0037918	ENSG00000156853	0
FBgn0037918	ENSG00000198040	0
FBgn0037918	ENSG00000197162	0
FBgn0037918	ENSG00000269237	0
FBgn0037918	ENSG00000213973	0
FBgn0037918	ENSG00000196350	0
FBgn0037918	ENSG00000229809	0
FBgn0037918	ENSG00000167232	0
FBgn0034279	ENSG00000275591	0
FBgn0034279	ENSG00000158156	0
FBgn0034279	ENSG00000206579	0
FBgn0034279	ENSG00000171044	0
FBgn0034279	ENSG00000260903	0
FBgn0034279	ENSG00000221947	0
FBgn0033680	ENSG00000211450	0
FBgn0264724		
FBgn0035077		
FBgn0028542		
FBgn0262018		
FBgn0015919		
FBgn0024248	ENSG00000133124	0
FBgn0024248	ENSG00000169047	0
FBgn0024248	ENSG00000185950	0
FBgn0053862		
FBgn0039536	ENSG00000144406	1
FBgn0036997		
FBgn0014023	ENSG00000136522	1
FBgn0261843		
FBgn0263871		
FBgn0010774		
FBgn0266268	ENSG00000066926	1
FBgn0028952		
FBgn0267544		
FBgn0027617	ENSG00000131013	1
FBgn0031752	ENSG00000144589	0
FBgn0035900	ENSG00000014164	0
FBgn0026722	ENSG00000113360	1
FBgn0260986		
FBgn0262462		
FBgn0263090		
FBgn0265627		
FBgn0267102		
FBgn0264462		
FBgn0264353		
FBgn0038607		
FBgn0032938	ENSG00000162636	0
FBgn0032938	ENSG00000167106	0
FBgn0029502	ENSG00000167186	1
FBgn0011787	ENSG00000262814	1
FBgn0030480	ENSG00000100575	1
FBgn0003292	ENSG00000130714	1
FBgn0030947	ENSG00000188886	0
FBgn0039069		
FBgn0037332	ENSG00000159267	0
FBgn0011280		
FBgn0032873	ENSG00000010165	1
FBgn0263397	ENSG00000143630	0
FBgn0263397	ENSG00000135519	0
FBgn0002431	ENSG00000104517	1
FBgn0259818		
FBgn0265872		
FBgn0082999		
FBgn0267709		
FBgn0038020	ENSG00000155962	0
FBgn0038020	ENSG00000124194	0
FBgn0038020	ENSG00000169504	0
FBgn0038020	ENSG00000133433	0
FBgn0038020	ENSG00000099984	0
FBgn0038020	ENSG00000148834	0
FBgn0038020	ENSG00000213719	0
FBgn0038020	ENSG00000104381	0
FBgn0038020	ENSG00000276950	0
FBgn0038020	ENSG00000065621	0
FBgn0038020	ENSG00000112782	0
FBgn0038020	ENSG00000169583	0
FBgn0061361	ENSG00000196449	1
FBgn0031454	ENSG00000156239	1
FBgn0040262	ENSG00000197888	0
FBgn0040262	ENSG00000196620	0
FBgn0040262	ENSG00000145626	0
FBgn0040262	ENSG00000135220	0
FBgn0040262	ENSG00000241635	0
FBgn0040262	ENSG00000167165	0
FBgn0040262	ENSG00000242366	0
FBgn0040262	ENSG00000242515	0
FBgn0040262	ENSG00000244122	0
FBgn0040262	ENSG00000241119	0
FBgn0040262	ENSG00000173610	0
FBgn0040262	ENSG00000271271	0
FBgn0040262	ENSG00000240224	0
FBgn0040262	ENSG00000243135	0
FBgn0040262	ENSG00000244474	0
FBgn0040262	ENSG00000171234	0
FBgn0040262	ENSG00000156096	0
FBgn0040262	ENSG00000174607	0
FBgn0040262	ENSG00000168671	0
FBgn0040262	ENSG00000109181	0
FBgn0040262	ENSG00000135226	0
FBgn0040262	ENSG00000213759	0
FBgn0051473	ENSG00000108439	0
FBgn0028717	ENSG00000178188	0
FBgn0028717	ENSG00000160999	0
FBgn0028717	ENSG00000111252	0
FBgn0016078	ENSG00000141934	0
FBgn0016078	ENSG00000203805	0
FBgn0016078	ENSG00000129951	0
FBgn0016078	ENSG00000162407	0
FBgn0016078	ENSG00000284686	0
FBgn0016078	ENSG00000117600	0
FBgn0016078	ENSG00000148123	0
FBgn0016078	ENSG00000067113	0
FBgn0016078	ENSG00000105520	0
FBgn0016078	ENSG00000117598	0
FBgn0016078	ENSG00000147535	0
FBgn0262966		
FBgn0033728		
FBgn0265893		
FBgn0011892		
FBgn0036415	ENSG00000108179	1
FBgn0050287	ENSG00000145649	0
FBgn0050287	ENSG00000019991	0
FBgn0050287	ENSG00000100100	0
FBgn0050287	ENSG00000173531	0
FBgn0050287	ENSG00000188086	0
FBgn0050287	ENSG00000113088	0
FBgn0050287	ENSG00000148702	0
FBgn0033502		
FBgn0036144		
FBgn0267147		
FBgn0036493	ENSG00000099960	0
FBgn0036493	ENSG00000164893	0
FBgn0036493	ENSG00000165349	0
FBgn0036493	ENSG00000103064	0
FBgn0036493	ENSG00000103257	0
FBgn0036493	ENSG00000155465	0
FBgn0036493	ENSG00000139514	0
FBgn0036493	ENSG00000151012	0
FBgn0036493	ENSG00000003989	0
FBgn0036493	ENSG00000092068	0
FBgn0036493	ENSG00000130876	0
FBgn0036493	ENSG00000021488	0
FBgn0040491	ENSG00000176720	0
FBgn0033581	ENSG00000171222	0
FBgn0033581	ENSG00000177853	0
FBgn0033581	ENSG00000152467	0
FBgn0033581	ENSG00000084093	0
FBgn0033581	ENSG00000083838	0
FBgn0033581	ENSG00000171606	0
FBgn0033581	ENSG00000155592	0
FBgn0033581	ENSG00000166261	0
FBgn0033581	ENSG00000121413	0
FBgn0033581	ENSG00000178163	0
FBgn0033581	ENSG00000105261	0
FBgn0033581	ENSG00000198146	0
FBgn0033581	ENSG00000198300	0
FBgn0033581	ENSG00000126003	0
FBgn0033581	ENSG00000167528	0
FBgn0033581	ENSG00000181690	0
FBgn0033581	ENSG00000124444	0
FBgn0033581	ENSG00000204532	0
FBgn0033581	ENSG00000131848	0
FBgn0033581	ENSG00000103343	0
FBgn0033581	ENSG00000140265	0
FBgn0033581	ENSG00000154957	0
FBgn0033581	ENSG00000162714	0
FBgn0033581	ENSG00000167685	0
FBgn0033581	ENSG00000118495	0
FBgn0033581	ENSG00000197213	0
FBgn0033581	ENSG00000125850	0
FBgn0033581	ENSG00000140987	0
FBgn0033581	ENSG00000172262	0
FBgn0260006		
FBgn0052785		
FBgn0025111	ENSG00000151475	1
FBgn0065110		
FBgn0262528		
FBgn0032677	ENSG00000097046	1
FBgn0039667	ENSG00000125122	0
FBgn0039667	ENSG00000099364	0
FBgn0039667	ENSG00000197361	0
FBgn0039667	ENSG00000118564	0
FBgn0039667	ENSG00000155034	0
FBgn0039667	ENSG00000182325	0
FBgn0039667	ENSG00000161040	0
FBgn0039667	ENSG00000145743	0
FBgn0039667	ENSG00000107872	0
FBgn0039667	ENSG00000108306	0
FBgn0039667	ENSG00000153558	0
FBgn0039667	ENSG00000145604	0
FBgn0039667	ENSG00000005812	0
FBgn0039667	ENSG00000183580	0
FBgn0053128	ENSG00000196188	0
FBgn0053128	ENSG00000096088	0
FBgn0053128	ENSG00000229183	0
FBgn0053128	ENSG00000229859	0
FBgn0053128	ENSG00000256713	0
FBgn0053128	ENSG00000182240	0
FBgn0053128	ENSG00000131400	0
FBgn0053128	ENSG00000186318	0
FBgn0053128	ENSG00000143839	0
FBgn0262481		
FBgn0039490	ENSG00000120051	0
FBgn0015271	ENSG00000164815	1
FBgn0053393		
FBgn0035847		
FBgn0260868		
FBgn0267613		
FBgn0038006		
FBgn0038606		
FBgn0052421		
FBgn0266860		
FBgn0260027	ENSG00000169964	0
FBgn0040239	ENSG00000166619	1
FBgn0033989	ENSG00000100347	1
FBgn0033994	ENSG00000127804	0
FBgn0261276	ENSG00000198836	1
FBgn0085540		
FBgn0031801		
FBgn0054006		
FBgn0265343		
FBgn0010501	ENSG00000165806	1
FBgn0010501	ENSG00000164305	1
FBgn0037065		
FBgn0029957		
FBgn0035679	ENSG00000143891	1
FBgn0046704	ENSG00000177380	0
FBgn0046704	ENSG00000131626	0
FBgn0051803	ENSG00000172426	0
FBgn0052512		
FBgn0086041		
FBgn0050195		
FBgn0052581	ENSG00000138942	1
FBgn0052581	ENSG00000204308	1
FBgn0017424		
FBgn0050218		
FBgn0085471		
FBgn0051755		
FBgn0039970	ENSG00000124098	0
FBgn0266155		
FBgn0052813		
FBgn0051118		
FBgn0267759		
FBgn0038643		
FBgn0038847		
FBgn0031045	ENSG00000173868	0
FBgn0031045	ENSG00000144362	1
FBgn0037424		
FBgn0262424	ENSG00000207638	1
FBgn0262424	ENSG00000207744	1
FBgn0262424	ENSG00000207994	1
FBgn0262424	ENSG00000284038	1
FBgn0262424	ENSG00000207550	1
FBgn0262167		
FBgn0037760	ENSG00000138081	1
FBgn0037760	ENSG00000147912	0
FBgn0265986		
FBgn0267315		
FBgn0262968		
FBgn0264818		
FBgn0267222		
FBgn0027564	ENSG00000163933	1
FBgn0027564	ENSG00000272305	0
FBgn0026749	ENSG00000119801	1
FBgn0262588		
FBgn0038063		
FBgn0026441	ENSG00000171843	0
FBgn0026441	ENSG00000130382	0
FBgn0010389		
FBgn0004047	ENSG00000203837	0
FBgn0004047	ENSG00000188992	0
FBgn0004047	ENSG00000175535	0
FBgn0004047	ENSG00000187021	0
FBgn0265348		
FBgn0053807		
FBgn0261436	ENSG00000119125	1
FBgn0262352		
FBgn0265379		
FBgn0035993	ENSG00000001167	1
FBgn0038576	ENSG00000101442	1
FBgn0038471	ENSG00000068438	1
FBgn0034816	ENSG00000092850	0
FBgn0032151		
FBgn0011977		
FBgn0267145		
FBgn0031117	ENSG00000155962	0
FBgn0031117	ENSG00000124194	0
FBgn0031117	ENSG00000169504	0
FBgn0031117	ENSG00000133433	0
FBgn0031117	ENSG00000099984	0
FBgn0031117	ENSG00000148834	0
FBgn0031117	ENSG00000159212	0
FBgn0031117	ENSG00000213719	0
FBgn0031117	ENSG00000104381	0
FBgn0031117	ENSG00000276950	0
FBgn0031117	ENSG00000065621	0
FBgn0031117	ENSG00000112782	0
FBgn0031117	ENSG00000169583	0
FBgn0039732	ENSG00000160799	1
FBgn0266640		
FBgn0028658	ENSG00000140955	0
FBgn0028658	ENSG00000129351	0
FBgn0028658	ENSG00000105278	0
FBgn0028658	ENSG00000185736	0
FBgn0028658	ENSG00000124214	0
FBgn0028658	ENSG00000180228	0
FBgn0028658	ENSG00000164113	0
FBgn0266734		
FBgn0053929		
FBgn0051159	ENSG00000164347	1
FBgn0082971		
FBgn0259199	ENSG00000169371	1
FBgn0030928		
FBgn0035623		
FBgn0040989		
FBgn0040028	ENSG00000153060	1
FBgn0040028	ENSG00000125409	1
FBgn0000406		
FBgn0267028		
FBgn0030721	ENSG00000149646	0
FBgn0032219	ENSG00000197119	1
FBgn0034032	ENSG00000115084	1
FBgn0082940		
FBgn0266854		
FBgn0260407	ENSG00000181610	1
FBgn0037710	ENSG00000173171	0
FBgn0037710	ENSG00000177034	0
FBgn0283433		
FBgn0020912		
FBgn0031038		
FBgn0031985	ENSG00000061987	1
FBgn0011812		
FBgn0030429		
FBgn0265583		
FBgn0028552	ENSG00000134265	1
FBgn0026080		
FBgn0033752	ENSG00000015171	0
FBgn0001170	ENSG00000136630	0
FBgn0262943		
FBgn0037354	ENSG00000157326	0
FBgn0037354	ENSG00000187630	0
FBgn0037354	ENSG00000100867	0
FBgn0037354	ENSG00000159231	0
FBgn0263338		
FBgn0050281		
FBgn0051956	ENSG00000100626	0
FBgn0051956	ENSG00000182870	0
FBgn0051956	ENSG00000144278	0
FBgn0051956	ENSG00000131386	0
FBgn0051956	ENSG00000139629	0
FBgn0051956	ENSG00000174473	0
FBgn0051956	ENSG00000185274	0
FBgn0051956	ENSG00000178234	0
FBgn0051956	ENSG00000106648	0
FBgn0026777	ENSG00000179262	1
FBgn0026777	ENSG00000119318	1
FBgn0050201		
FBgn0036772	ENSG00000018699	1
FBgn0033570	ENSG00000184983	1
FBgn0001989		
FBgn0033236		
FBgn0052442	ENSG00000173409	0
FBgn0267777		
FBgn0085359		
FBgn0034880	ENSG00000138448	0
FBgn0034880	ENSG00000083457	0
FBgn0034880	ENSG00000137809	0
FBgn0034880	ENSG00000161638	0
FBgn0034880	ENSG00000115232	0
FBgn0034880	ENSG00000005844	0
FBgn0034880	ENSG00000135424	0
FBgn0034880	ENSG00000144668	0
FBgn0034880	ENSG00000156886	0
FBgn0034880	ENSG00000164171	0
FBgn0034880	ENSG00000169896	0
FBgn0034880	ENSG00000077943	0
FBgn0034880	ENSG00000213949	0
FBgn0034880	ENSG00000091409	0
FBgn0034880	ENSG00000143127	0
FBgn0034880	ENSG00000005961	0
FBgn0034880	ENSG00000140678	0
FBgn0034880	ENSG00000005884	0
FBgn0035027	ENSG00000113593	1
FBgn0020299	ENSG00000153064	0
FBgn0020299	ENSG00000155629	0
FBgn0036959	ENSG00000129187	1
FBgn0266209		
FBgn0040207	ENSG00000140854	0
FBgn0031489	ENSG00000183696	0
FBgn0033043		
FBgn0033479	ENSG00000197563	1
FBgn0039042		
FBgn0035567	ENSG00000108528	1
FBgn0013706		
FBgn0267167		
FBgn0026565	ENSG00000130707	1
FBgn0033500	ENSG00000169826	1
FBgn0033500	ENSG00000147408	1
FBgn0033500	ENSG00000182272	0
FBgn0033500	ENSG00000139044	0
FBgn0004432		
FBgn0261004		
FBgn0034198		
FBgn0061492	ENSG00000259900	0
FBgn0061492	ENSG00000157315	0
FBgn0037736		
FBgn0034478		
FBgn0033953		
FBgn0034576	ENSG00000174886	0
FBgn0034576	ENSG00000267740	0
FBgn0285896		
FBgn0034792	ENSG00000136758	1
FBgn0083003		
FBgn0051612		
FBgn0051108		
FBgn0004910		
FBgn0039094		
FBgn0035328		
FBgn0052170		
FBgn0013704		
FBgn0259190		
FBgn0030666		
FBgn0053002		
FBgn0082582	ENSG00000163380	0
FBgn0082582	ENSG00000138594	0
FBgn0082582	ENSG00000128872	0
FBgn0082582	ENSG00000163157	0
FBgn0082582	ENSG00000136842	0
FBgn0082582	ENSG00000163431	0
FBgn0035187	ENSG00000129167	1
FBgn0035187	ENSG00000139287	1
FBgn0038280	ENSG00000142634	0
FBgn0038280	ENSG00000115468	0
FBgn0086035		
FBgn0264880		
FBgn0261477		
FBgn0262390		
FBgn0262180		
FBgn0265148		
FBgn0023526	ENSG00000082497	0
FBgn0026778	ENSG00000113456	1
FBgn0041232		
FBgn0265792		
FBgn0037654		
FBgn0261360	ENSG00000159899	0
FBgn0261360	ENSG00000101890	0
FBgn0261360	ENSG00000152402	0
FBgn0261360	ENSG00000164742	0
FBgn0261360	ENSG00000121281	0
FBgn0261360	ENSG00000078295	0
FBgn0261360	ENSG00000070019	0
FBgn0261360	ENSG00000164116	0
FBgn0261360	ENSG00000132518	0
FBgn0261360	ENSG00000129467	0
FBgn0267233		
FBgn0051580		
FBgn0036282	ENSG00000185420	0
FBgn0036282	ENSG00000186532	0
FBgn0036282	ENSG00000143499	0
FBgn0036282	ENSG00000115593	0
FBgn0036282	ENSG00000141497	0
FBgn0085248		
FBgn0038926	ENSG00000146433	1
FBgn0259697		
FBgn0047338		
FBgn0263390	ENSG00000164038	0
FBgn0263390	ENSG00000164037	0
FBgn0037204		
FBgn0031906		
FBgn0035870		
FBgn0052036		
FBgn0264916		
FBgn0262513	ENSG00000185883	1
FBgn0262656		
FBgn0267767		
FBgn0037146	ENSG00000059573	1
FBgn0286041		
FBgn0030373		
FBgn0032817	ENSG00000261221	0
FBgn0032817	ENSG00000178175	0
FBgn0032817	ENSG00000140548	0
FBgn0032817	ENSG00000170260	0
FBgn0032817	ENSG00000198046	0
FBgn0032817	ENSG00000182983	0
FBgn0032817	ENSG00000204946	0
FBgn0032817	ENSG00000083814	0
FBgn0265367		
FBgn0036160	ENSG00000138030	0
FBgn0000625		
FBgn0284415		
FBgn0011559		
FBgn0052104	ENSG00000103932	0
FBgn0262871	ENSG00000183826	0
FBgn0262871	ENSG00000151136	0
FBgn0262871	ENSG00000178502	0
FBgn0262871	ENSG00000184887	0
FBgn0262871	ENSG00000123444	0
FBgn0262871	ENSG00000121067	0
FBgn0262871	ENSG00000132640	0
FBgn0262871	ENSG00000133243	0
FBgn0262871	ENSG00000166016	0
FBgn0053927		
FBgn0030258		
FBgn0053453		
FBgn0039855	ENSG00000123130	1
FBgn0030296		
FBgn0052188		
FBgn0266587		
FBgn0003270	ENSG00000172238	0
FBgn0003270	ENSG00000125533	0
FBgn0003270	ENSG00000181965	0
FBgn0003270	ENSG00000177468	0
FBgn0003270	ENSG00000122859	0
FBgn0003270	ENSG00000164600	0
FBgn0003270	ENSG00000162992	0
FBgn0003270	ENSG00000184221	0
FBgn0003270	ENSG00000171532	0
FBgn0003270	ENSG00000123307	0
FBgn0003270	ENSG00000205927	0
FBgn0003270	ENSG00000178403	0
FBgn0003270	ENSG00000180828	0
FBgn0003270	ENSG00000179774	0
FBgn0034176	ENSG00000084073	1
FBgn0263278	ENSG00000198855	1
FBgn0052227		
FBgn0014877	ENSG00000164284	1
FBgn0014877	ENSG00000109519	1
FBgn0033243	ENSG00000213123	0
FBgn0033243	ENSG00000272741	0
FBgn0039577		
FBgn0031214	ENSG00000249861	0
FBgn0031214	ENSG00000105198	0
FBgn0031214	ENSG00000006659	0
FBgn0031214	ENSG00000168961	0
FBgn0031214	ENSG00000171916	0
FBgn0031214	ENSG00000170298	0
FBgn0031214	ENSG00000205076	0
FBgn0031214	ENSG00000178934	0
FBgn0031214	ENSG00000105205	0
FBgn0031214	ENSG00000100097	0
FBgn0031214	ENSG00000133317	0
FBgn0261674		
FBgn0267588		
FBgn0035011		
FBgn0050452		
FBgn0034138	ENSG00000115268	1
FBgn0033862		
FBgn0263842		
FBgn0085195		
FBgn0036948		
FBgn0264368		
FBgn0038720	ENSG00000197658	0
FBgn0038720	ENSG00000197891	0
FBgn0038720	ENSG00000175003	0
FBgn0038720	ENSG00000149742	0
FBgn0038720	ENSG00000184999	0
FBgn0038720	ENSG00000196600	0
FBgn0038720	ENSG00000157703	0
FBgn0038720	ENSG00000149452	0
FBgn0038720	ENSG00000092096	0
FBgn0038720	ENSG00000168065	0
FBgn0038720	ENSG00000137204	0
FBgn0038720	ENSG00000146477	0
FBgn0038720	ENSG00000137266	0
FBgn0038720	ENSG00000004809	0
FBgn0038720	ENSG00000197375	0
FBgn0038720	ENSG00000197208	0
FBgn0038720	ENSG00000197901	0
FBgn0038720	ENSG00000163393	0
FBgn0038720	ENSG00000112499	0
FBgn0038720	ENSG00000172940	0
FBgn0038720	ENSG00000259803	0
FBgn0038720	ENSG00000144671	0
FBgn0038745	ENSG00000166855	1
FBgn0278598		
FBgn0035148	ENSG00000213977	1
FBgn0037282		
FBgn0262433		
FBgn0041236		
FBgn0267348		
FBgn0050464		
FBgn0035047	ENSG00000048740	0
FBgn0035047	ENSG00000149187	0
FBgn0035047	ENSG00000101489	0
FBgn0035047	ENSG00000159409	0
FBgn0029879	ENSG00000196510	0
FBgn0037838	ENSG00000138892	0
FBgn0037838	ENSG00000170703	0
FBgn0037838	ENSG00000203786	0
FBgn0037007	ENSG00000104765	0
FBgn0037007	ENSG00000176171	0
FBgn0031188	ENSG00000177150	1
FBgn0031420		
FBgn0031723	ENSG00000109881	0
FBgn0030868		
FBgn0262875		
FBgn0051313		
FBgn0039809	ENSG00000112981	0
FBgn0261244		
FBgn0264604		
FBgn0085237		
FBgn0028956		
FBgn0015379	ENSG00000127445	1
FBgn0039091		
FBgn0036205		
FBgn0266277		
FBgn0035007		
FBgn0259110	ENSG00000134007	0
FBgn0259110	ENSG00000134249	0
FBgn0259110	ENSG00000149451	0
FBgn0259110	ENSG00000104755	0
FBgn0259110	ENSG00000069206	0
FBgn0259110	ENSG00000137845	0
FBgn0259110	ENSG00000168619	0
FBgn0259110	ENSG00000197140	0
FBgn0259110	ENSG00000134028	0
FBgn0259110	ENSG00000139985	0
FBgn0259110	ENSG00000168594	0
FBgn0259837		
FBgn0038133		
FBgn0052267		
FBgn0265191	ENSG00000163754	0
FBgn0267464		
FBgn0286029		
FBgn0051680		
FBgn0051122	ENSG00000178074	0
FBgn0015372		
FBgn0040718		
FBgn0036108		
FBgn0033312		
FBgn0039602		
FBgn0053404		
FBgn0267149		
FBgn0052594		
FBgn0024179		
FBgn0032785	ENSG00000137561	1
FBgn0053412		
FBgn0011703	ENSG00000167325	1
FBgn0003969	ENSG00000145715	1
FBgn0031101		
FBgn0053971		
FBgn0283724	ENSG00000134709	0
FBgn0283724	ENSG00000115355	0
FBgn0283724	ENSG00000015133	0
FBgn0283724	ENSG00000168172	0
FBgn0283724	ENSG00000168071	0
FBgn0283724	ENSG00000095066	0
FBgn0267400		
FBgn0039923	ENSG00000141979	0
FBgn0039923	ENSG00000105085	0
FBgn0027560		
FBgn0038491	ENSG00000189007	0
FBgn0032236	ENSG00000125445	1
FBgn0028896	ENSG00000168411	0
FBgn0032487	ENSG00000178896	1
FBgn0036109		
FBgn0039093		
FBgn0031393		
FBgn0260646		
FBgn0004045	ENSG00000203837	0
FBgn0004045	ENSG00000188992	0
FBgn0004045	ENSG00000175535	0
FBgn0004045	ENSG00000187021	0
FBgn0001174		
FBgn0285962	ENSG00000166971	1
FBgn0032921		
FBgn0039761		
FBgn0265700		
FBgn0037584		
FBgn0260392	ENSG00000270170	1
FBgn0267655		
FBgn0050181		
FBgn0030990	ENSG00000136770	1
FBgn0262516	ENSG00000090674	1
FBgn0262516	ENSG00000055732	1
FBgn0262516	ENSG00000153898	1
FBgn0002023	ENSG00000022267	0
FBgn0002023	ENSG00000143013	0
FBgn0002023	ENSG00000273706	0
FBgn0002023	ENSG00000089116	0
FBgn0002023	ENSG00000146215	0
FBgn0002023	ENSG00000136944	0
FBgn0002023	ENSG00000106852	0
FBgn0002023	ENSG00000121454	0
FBgn0002023	ENSG00000143355	0
FBgn0011335	ENSG00000188981	0
FBgn0262686		
FBgn0260758		
FBgn0259243	ENSG00000188191	1
FBgn0000326		
FBgn0039234	ENSG00000162736	1
FBgn0052773		
FBgn0053087		
FBgn0033901	ENSG00000101346	1
FBgn0025702		
FBgn0033362	ENSG00000116176	0
FBgn0033362	ENSG00000095917	0
FBgn0033362	ENSG00000172236	0
FBgn0033362	ENSG00000197253	0
FBgn0266449	ENSG00000109133	1
FBgn0035360		
FBgn0040519		
FBgn0027494		
FBgn0032770		
FBgn0266689		
FBgn0037512		
FBgn0031747		
FBgn0263032		
FBgn0086046		
FBgn0262850		
FBgn0032401	ENSG00000218891	0
FBgn0263247		
FBgn0031773	ENSG00000159069	1
FBgn0085434		
FBgn0267215		
FBgn0266848	ENSG00000136485	1
FBgn0035256	ENSG00000152763	0
FBgn0000109	ENSG00000198931	1
FBgn0032888		
FBgn0036589		
FBgn0035948		
FBgn0030915	ENSG00000142546	1
FBgn0032299		
FBgn0261862	ENSG00000110090	1
FBgn0261862	ENSG00000169169	1
FBgn0261862	ENSG00000205560	1
FBgn0264871		
FBgn0259145		
FBgn0053181	ENSG00000133065	1
FBgn0053181	ENSG00000114544	0
FBgn0053181	ENSG00000136052	1
FBgn0038974	ENSG00000137274	1
FBgn0036622	ENSG00000026652	1
FBgn0036622	ENSG00000160216	1
FBgn0051235		
FBgn0016119	ENSG00000154723	1
FBgn0036255	ENSG00000145782	1
FBgn0036188	ENSG00000100413	1
FBgn0027088	ENSG00000106105	1
FBgn0035407		
FBgn0263659		
FBgn0029663		
FBgn0082957		
FBgn0261834		
FBgn0263493		
FBgn0266011		
FBgn0036266	ENSG00000182173	0
FBgn0005596		
FBgn0004797	ENSG00000185000	1
FBgn0053985		
FBgn0030237		
FBgn0004619	ENSG00000116032	0
FBgn0004619	ENSG00000149403	0
FBgn0004619	ENSG00000152578	0
FBgn0004619	ENSG00000182771	0
FBgn0004619	ENSG00000161509	0
FBgn0004619	ENSG00000198785	0
FBgn0004619	ENSG00000164418	0
FBgn0004619	ENSG00000171189	0
FBgn0004619	ENSG00000155511	0
FBgn0004619	ENSG00000120251	0
FBgn0004619	ENSG00000273079	0
FBgn0004619	ENSG00000125675	0
FBgn0004619	ENSG00000163873	0
FBgn0004619	ENSG00000105737	0
FBgn0041713		
FBgn0050239		
FBgn0265665		
FBgn0030983		
FBgn0033229	ENSG00000136932	1
FBgn0052022		
FBgn0262529		
FBgn0013687		
FBgn0267531		
FBgn0031000		
FBgn0021967	ENSG00000140990	1
FBgn0043458	ENSG00000160445	1
FBgn0022023	ENSG00000147677	1
FBgn0266993		
FBgn0265634		
FBgn0050293	ENSG00000133063	0
FBgn0050293	ENSG00000133048	0
FBgn0050293	ENSG00000064886	0
FBgn0050293	ENSG00000085465	0
FBgn0261697		
FBgn0259986	ENSG00000138386	0
FBgn0259986	ENSG00000166886	0
FBgn0031710	ENSG00000223501	1
FBgn0051333		
FBgn0052374	ENSG00000151006	0
FBgn0052374	ENSG00000178226	0
FBgn0266151		
FBgn0040475	ENSG00000172803	0
FBgn0284234		
FBgn0262898		
FBgn0036994		
FBgn0000541	ENSG00000171634	1
